,NoOfJS,NoOfCSS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,NoOfImage,HasCopyrightInfo,HasPasswordField,HasHiddenFields,HasSubmitButton,HasSocialNet,HasExternalFormSubmit,NoOfiFrame,HasFavicon,HasTitle,Title,LineOfCode,LargestLineLength,IsHTTPS,NoOfOtherSpecialCharsInURL,NoOfAmpersandInURL,NoOfDegitsInURL,NoOfLettersInURL,NoOfSubDomain,TLD,IsDomainIP,DomainLength,Domain,URLLength,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,URLSimilarityIndex,NoOfEqualsInURL,TLDLength,NoOfQMarkInURL,LetterRatioInURL,DegitRatioInURL,SpacialCharRatioInURL,label,URL
2471,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,2,56,0,com,0,27,tcwrcgeneralcontractors.com,68,1,5,0.08,0.53,0,3,0,0.8235294117647058,0.029411764705882353,0.14705882352941177,0,http://tcwrcgeneralcontractors.com/includes/caches/order/DHL%20AUTO/
2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,0,45,1,com,0,22,www.sorrowandflame.com,56,1,7,0.12,0.71,1,3,1,0.8035714285714286,0.0,0.19642857142857142,0,http://www.sorrowandflame.com/pdf/?email=abuse@email.com
2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,11,27,0,,1,14,89.161.207.107,49,1,10,0.2,0.17,0,0,0,0.5510204081632653,0.22448979591836735,0.22448979591836735,0,http://89.161.207.107/mambots/wayn/file/index.php
2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,12,34,1,com,0,28,www.staredecisisabogados.com,57,1,12,0.21,0.53,0,3,0,0.5964912280701754,0.21052631578947367,0.19298245614035087,0,http://www.staredecisisabogados.com/nazn/1/50055219000...
2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,15,28,0,,1,14,184.173.216.28,54,1,9,0.17,0.17,0,0,0,0.5185185185185185,0.2777777777777778,0.2037037037037037,0,http://184.173.216.28/~fotosint/Comentario/Win2102.exe
2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,13,0,0,50,1,com,0,29,www.cherry-hill-locksmith.com,65,1,9,0.14,0.51,1,3,1,0.7692307692307693,0.0,0.23076923076923078,0,http://www.cherry-hill-locksmith.com/dbfile/dbfile/best/?p[]=best
2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,26,0,com,0,16,cryofaciallv.com,32,1,4,0.12,0.62,0,3,0,0.8125,0.0,0.1875,0,http://cryofaciallv.com/nasc.php
2478,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,24,0,com,0,18,duniaflowmeter.com,30,1,2,0.07,0.64,0,3,0,0.8,0.0,0.2,0,http://duniaflowmeter.com/ebi/
2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,28,0,com.sg,0,14,nirvana.com.sg,35,0,2,0.06,0.67,0,6,0,0.8,0.0,0.2,0,http://nirvana.com.sg/boats/dropbox
2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,3,52,0,org.sv,0,19,radiobalsamo.org.sv,66,1,9,0.14,0.54,2,6,0,0.7878787878787878,0.045454545454545456,0.16666666666666666,0,http://radiobalsamo.org.sv/libraries/knn/TlRNNE1qWTJOek00TkRFPQ==/
2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,21,28,0,ca,0,12,poolscene.ca,55,1,5,0.09,0.57,0,2,0,0.509090909090909,0.38181818181818183,0.10909090909090909,0,http://poolscene.ca/za/39095e810b4646cf6c2c3faf949f432d
2482,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,38,0,com,0,19,excelcontractor.com,44,1,2,0.05,0.62,0,3,0,0.8636363636363636,0.0,0.13636363636363635,0,http://excelcontractor.com/owoinvest/account
2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,0,0,26,1,fi,0,24,t-online.mielenportti.fi,33,1,5,0.15,0.5,0,2,0,0.7878787878787878,0.0,0.21212121212121213,0,https://t-online.mielenportti.fi/
2484,4,2,8,8,90,1,4,1,18,0,0,0,0,0,0,0,1,1,Ofenbinder – Ihr Installateur in St Pölten in Niederösterreich,1442,924,0,11,0,0,49,0,com,0,14,ofenbinder.com,60,0,1,0.02,0.72,0,3,0,0.8166666666666667,0.0,0.18333333333333332,0,http://ofenbinder.com/media/mambots/search/ceo/Arch/Archive/
2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,15,44,1,com,0,26,carolsc2.000webhostapp.com,70,1,12,0.17,0.57,1,3,2,0.6285714285714286,0.21428571428571427,0.15714285714285714,0,http://carolsc2.000webhostapp.com/recovery-answer.html?=10065877425?fb
2486,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,8,34,1,org.tr,0,19,www.sivasosb.org.tr,53,1,7,0.13,0.52,0,6,1,0.6415094339622641,0.1509433962264151,0.20754716981132076,0,http://www.sivasosb.org.tr/15MarcSupport/?202/202.php
2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,13,3,22,100,1,com,0,15,www.dropbox.com,143,1,16,0.11,1.0,4,3,1,0.6993006993006993,0.15384615384615385,0.14685314685314685,0,https://www.dropbox.com/security_checkup?from_login_notification=1&amp;oref=e&amp;request_id=f9179ba062309dce1f7f8d6307645a1b&amp;role=personal
2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,6,36,0,it,0,29,studiofabiomassarioculista.it,48,1,3,0.06,0.33,0,2,0,0.75,0.125,0.125,0,http://studiofabiomassarioculista.it/456768F.php
2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,5,35,0,net,0,12,lovemura.net,49,1,4,0.08,0.5,0,3,0,0.7142857142857143,0.10204081632653061,0.1836734693877551,0,http://lovemura.net/data/cheditor4/1502/bookmark/
2490,19,13,38,1,5,1,2,1,9,1,0,1,1,1,0,0,1,1,❁ PICABELA - Marketing Internetowy w Twoim mieście ❁,10,26561,0,10,0,18,49,0,pl,0,11,picabela.pl,77,1,10,0.13,0.45,0,2,0,0.6363636363636364,0.23376623376623376,0.12987012987012986,0,http://picabela.pl/canada/help/6430ce73a8f1fab54adf5efc91236c71/Up-dating.php
2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,0,61,0,com,0,13,buzzryder.com,72,1,8,0.11,0.72,0,3,0,0.8472222222222222,0.0,0.1527777777777778,0,http://buzzryder.com/wp-content/plugins/telekom/telekom_deutschland_gmbh
2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,0,67,1,com,0,29,www.pontevedrabeachsports.com,77,1,5,0.06,0.56,0,3,0,0.8701298701298701,0.0,0.12987012987012986,0,http://www.pontevedrabeachsports.com/dbfile/dbfile/best/LoginVerification.php
2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12,0,33,113,1,com,0,22,www.richsportsmgmt.com,159,1,15,0.09,0.6,0,3,1,0.710691823899371,0.20754716981132076,0.08176100628930817,0,http://www.richsportsmgmt.com/libraries/css/w/2ecf3453855a7c4ed4a80506190e4e51/redirection.php?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS
2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,1,9,83,0,com,0,18,icloudapproval.com,103,1,10,0.1,0.69,3,3,1,0.8058252427184466,0.08737864077669903,0.10679611650485436,0,http://icloudapproval.com/signin.php?c=OTQ0NTkwNTNGUjU0OTYwNTQ5NDQyMTY4MDQ3Mzc4Mjk3ODE4NzgxNzc0Nw==&amp
2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,1,36,1,com.br,0,26,spread.diadanoivabh.com.br,45,1,6,0.13,0.57,0,6,0,0.8,0.022222222222222223,0.17777777777777778,0,http://spread.diadanoivabh.com.br/alvbh2.html
2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,30,0,co.ao,0,16,tapisrouge.co.ao,38,0,3,0.08,0.62,0,5,0,0.7894736842105263,0.0,0.21052631578947367,0,http://tapisrouge.co.ao/SCRIPT/scrdcs/
2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,24,67,1,com,0,37,narrow-minded-mista.000webhostapp.com,101,1,14,0.14,0.57,0,3,0,0.6633663366336634,0.2376237623762376,0.09900990099009901,0,http://narrow-minded-mista.000webhostapp.com/securefiletoopensafely/7a5415bd01aac8a2fcc06614d9423383/
2498,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,12,25,1,com,0,20,mali-dugi.tumblr.com,45,1,12,0.27,0.7,0,3,0,0.5555555555555556,0.26666666666666666,0.17777777777777778,0,http://mali-dugi.tumblr.com/post/105704150710
2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,3,46,1,com,0,34,6i3cb6owitcouepv.paytostopigil.com,58,1,5,0.09,0.67,0,3,0,0.7931034482758621,0.05172413793103448,0.15517241379310345,0,http://6i3cb6owitcouepv.paytostopigil.com/img/flags/fr.png
2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,30,0,com,0,13,cherngrow.com,37,1,4,0.11,0.8,0,3,0,0.8108108108108109,0.0,0.1891891891891892,0,http://cherngrow.com/ochill/admin.php
2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,47,0,com.br,0,29,cadeirasparapresidente.com.br,55,1,4,0.07,0.49,0,6,0,0.8545454545454545,0.0,0.14545454545454545,0,http://cadeirasparapresidente.com.br/Dropfile/Dropfile/
2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,16,2,80,149,0,com,0,21,cognitive-designs.com,251,1,34,0.14,0.58,3,3,1,0.5936254980079682,0.3187250996015936,0.08764940239043825,0,http://cognitive-designs.com/demo/connect/js/fancybox/bankofamerica/login/confirm.php?cmd=login_submit&amp;id=b033b172418aba7bfa415a700ef0338ab033b172418aba7bfa415a700ef0338a&amp;session=b033b172418aba7bfa415a700ef0338ab033b172418aba7bfa415a700ef0338a
2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12,0,3,61,0,co.uk,0,18,sphhighlands.co.uk,76,1,7,0.09,0.52,0,5,0,0.8026315789473685,0.039473684210526314,0.15789473684210525,0,http://sphhighlands.co.uk/information/smarthelp/customer-id-594/redirect.php
2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,11,26,0,,1,13,5.104.170.231,47,1,12,0.26,0.29,0,0,0,0.5531914893617021,0.23404255319148937,0.2127659574468085,0,http://5.104.170.231/rnos/htmlFiles/oform2.html
2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,23,0,29,84,1,ml,0,26,cbbklay.wbpooflbvv.ml:5574,136,1,16,0.12,0.48,0,2,0,0.6176470588235294,0.21323529411764705,0.16911764705882354,0,http://cbbklay.wbpooflbvv.ml:5574/fashion/72490/plant/view/signal/61297/rock/direction/slow/road/church/65656/ultimate/96180/lose/17315/
2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,1,0,60,1,com,0,18,www.zittenenzo.com,74,1,8,0.11,0.62,1,3,1,0.8108108108108109,0.0,0.1891891891891892,0,http://www.zittenenzo.com/js/verify/mail.htm?_pageLabel=page_logonform&amp
2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,16,1,4,60,0,com,0,10,kf25zx.com,84,1,6,0.07,0.59,2,3,1,0.7142857142857143,0.047619047619047616,0.23809523809523808,0,http://kf25zx.com/images?app=com-d3&amp;;ref=http://xcqdlhtus.battle.net/d3/en/index
2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,16,54,1,com,0,25,docmitto.computantest.com,79,1,4,0.05,0.67,0,3,0,0.6835443037974683,0.20253164556962025,0.11392405063291139,0,http://docmitto.computantest.com/old-copy/data/aa898cd3da5d7c3a463c44e2b65f3dea
2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,0,24,0,space,0,15,lovebirds.space,31,1,2,0.06,0.5,1,5,1,0.7741935483870968,0.0,0.22580645161290322,0,http://lovebirds.space/?source=
2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,13,85,1,com,0,40,o14i3a3s11o8i2kzuoyufpj.gencplatform.com,107,1,10,0.09,0.63,1,3,1,0.794392523364486,0.12149532710280374,0.08411214953271028,0,http://o14i3a3s11o8i2kzuoyufpj.gencplatform.com/watch.php?nzaz=MTA2NDU5YzgwYjY4OGJhMWE3OWQ2OTdjYWZkMzMxYzgw
2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,284,154,0,7,0,5,53,1,com,0,43,dgfhjgjrt65756hggree.clearpointsupplies.com,65,1,4,0.06,0.59,0,3,0,0.8153846153846154,0.07692307692307693,0.1076923076923077,0,http://dgfhjgjrt65756hggree.clearpointsupplies.com/fhdfyrurthftf/
2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,0,43,0,com.au,0,18,mobiliablog.com.au,54,1,6,0.11,0.57,0,6,0,0.7962962962962963,0.0,0.2037037037037037,0,http://mobiliablog.com.au/cripy/bob/rev/draft/mail.htm
2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,29,0,com,0,17,mizihuatanejo.com,37,0,1,0.03,0.62,0,3,0,0.7837837837837838,0.0,0.21621621621621623,0,http://mizihuatanejo.com/css/Ay/gdoc/
2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,29,0,com,0,13,ninthclub.com,36,1,2,0.06,0.78,0,3,0,0.8055555555555556,0.0,0.19444444444444445,0,http://ninthclub.com/rss/feed/stream
2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,31,1,com.au,0,28,share.patricksookhdeo.com.au,39,1,3,0.08,0.61,0,6,0,0.7948717948717948,0.0,0.20512820512820512,0,http://share.patricksookhdeo.com.au/cd/
2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,0,64,0,ca,0,22,loghouserestoration.ca,76,1,8,0.11,0.47,1,2,1,0.8421052631578947,0.0,0.15789473684210525,0,http://loghouserestoration.ca/sam/hash/login.php?email=abuse@helmangroup.com
2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,0,41,0,uz,0,14,popolnyalka.uz,51,1,6,0.12,0.45,0,2,0,0.803921568627451,0.0,0.19607843137254902,0,http://popolnyalka.uz/math/wp-includes/pomo/idx.php
2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,27,0,cn,0,9,jjscdc.cn,34,1,5,0.15,0.53,0,2,0,0.7941176470588235,0.0,0.20588235294117646,0,http://jjscdc.cn/adfile/login.html
2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,53,66,1,com.br,0,36,click.programacielofidelidade.com.br,128,1,16,0.12,0.5,1,6,1,0.515625,0.4140625,0.0703125,0,http://click.programacielofidelidade.com.br/?qs=6806bc185328950f123a65f223d72a64dd28fc5168450b066020ed52d3b4e6e446b5aa0bcaa9c36e
2520,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,21,1,org,0,14,www.surabi.org,28,0,2,0.07,0.64,0,3,0,0.75,0.0,0.25,0,http://www.surabi.org/dbnew/
2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,21,1,8,81,0,com,0,12,xjbctcky.com,115,1,15,0.15,0.64,2,3,2,0.7043478260869566,0.06956521739130435,0.22608695652173913,0,http://xjbctcky.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex
2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,14,0,2,84,1,com.au,0,35,available.catherinearmstrong.com.au,100,1,11,0.11,0.62,0,6,0,0.84,0.02,0.14,0,http://available.catherinearmstrong.com.au/4ydewfpgm6\njolofilka.nursegateway.com/ads/www/frame.html
2523,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,3,45,0,it,0,20,internationalsaws.it,55,1,3,0.05,0.44,1,2,1,0.8181818181818182,0.05454545454545454,0.12727272727272726,0,http://internationalsaws.it/845yfgh?sflvnnj=votznckcvwe
2524,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,16,0,15,61,1,com,0,16,www.bhejacry.com,94,1,16,0.17,0.7,1,3,1,0.648936170212766,0.1595744680851064,0.19148936170212766,0,http://www.bhejacry.com/wp-includes/js/jcrop/gucci2014/gdocs/processing.html?ip=184.173.211.19
2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,13,0,0,42,1,ua,0,20,fbconfirm-page.at.ua,55,1,11,0.2,0.5,0,2,0,0.7636363636363637,0.0,0.23636363636363636,0,http://fbconfirm-page.at.ua/sefety-closing-page.html...
2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,0,17,0,com.br,0,15,cpfagora.com.br,22,0,2,0.09,0.62,0,6,0,0.7727272727272727,0.0,0.22727272727272727,0,http://cpfagora.com.br
2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,3,25,0,com,0,13,willcoxpd.com,35,1,7,0.2,0.7,0,3,0,0.7142857142857143,0.08571428571428572,0.2,0,http://willcoxpd.com/xlspdfdoc/111/
2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,0,44,1,com.br,0,21,site.dchosting.com.br,55,1,7,0.13,0.64,0,6,0,0.8,0.0,0.2,0,http://site.dchosting.com.br/lindog/likz/link/linkedin/
2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,15,0,12,68,1,biz,0,18,one.vfdsgsrgsg.biz,95,1,12,0.13,0.38,0,3,0,0.7157894736842105,0.12631578947368421,0.15789473684210525,0,http://one.vfdsgsrgsg.biz/3u3s5z3hd9\nwww.lavoro24.it/milano/assistente_di_redazione-60683.html
2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,1,29,1,com,0,19,www.screenblaze.com,39,1,4,0.1,0.67,1,3,1,0.7435897435897436,0.02564102564102564,0.23076923076923078,0,http://www.screenblaze.com/scr2.php?id=
2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12,0,2,44,2,cc,0,30,www.p-appie-strores-com.nut.cc,58,0,6,0.1,0.62,0,2,0,0.7586206896551724,0.034482758620689655,0.20689655172413793,0,http://www.p-appie-strores-com.nut.cc/webapps/e8b7c/websrc
2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,0,37,1,org,0,14,www.iccblr.org,47,1,6,0.13,0.59,0,3,0,0.7872340425531915,0.0,0.2127659574468085,0,http://www.iccblr.org/iccblr/PDF/cashe-mega.htm
2533,0,0,0,0,1,0,2,1,0,0,1,1,1,0,1,0,0,0,,24,120,0,8,0,8,64,1,com,0,18,www.alsultanah.com,82,1,13,0.16,0.73,1,3,1,0.7804878048780488,0.0975609756097561,0.12195121951219512,0,http://www.alsultanah.com/login.jsp.htm?tracelog=notificationavoidphishing20160310
2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,1,21,0,com,0,12,alifaruk.com,27,1,2,0.07,0.7,0,3,0,0.7777777777777778,0.037037037037037035,0.18518518518518517,0,http://alifaruk.com/g7cberv
2535,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,0,28,1,com,0,18,www.sklandscap.com,38,1,3,0.08,0.7,0,3,0,0.7368421052631579,0.0,0.2631578947368421,0,http://www.sklandscap.com/js/x/mgs/es/
2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,16,2,1,84,0,com,0,13,szxinheng.com,108,1,9,0.08,0.64,3,3,2,0.7777777777777778,0.009259259259259259,0.21296296296296297,0,http://szxinheng.com/Images/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ssl=0&amp;dest
2537,7,7,1,0,79,1,3,1,14,1,0,0,1,0,1,0,1,1,Luxury Society – Asia’s Luxury Business & Leisure Community | Online & Offline Luxury Network | Entrepreneur & Professionals Club | Luxury Lifestyle Business Consulting Services,918,32258,0,7,0,27,90,0,com,0,21,luxurysocietyasia.com,126,1,12,0.1,0.56,1,3,1,0.7142857142857143,0.21428571428571427,0.07142857142857142,0,http://luxurysocietyasia.com/css/4691fdbe5810757b98e238afad545901/?dispatch=iIDCVcQHzDXZkJn6RxizvX05zRMVvIxOrarmnh4XV1WfLkmDSF
2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,5,16,0,net,0,12,ulewicky.net,26,1,4,0.15,0.43,0,3,0,0.6153846153846154,0.19230769230769232,0.19230769230769232,0,http://ulewicky.net/7s0951
2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,5,37,0,in,0,18,hepconlinestore.in,51,1,5,0.1,0.53,0,2,0,0.7254901960784313,0.09803921568627451,0.17647058823529413,0,http://hepconlinestore.in/kjnm/8uii/5605/SRBNOx.php
2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,25,1,2,89,0,com,0,11,bjcurio.com,121,1,11,0.09,0.67,2,3,2,0.7355371900826446,0.01652892561983471,0.24793388429752067,0,http://bjcurio.com/js/index.htm?http://us.battle.net/login/en/?ref=http://bsfdlcpus.battle.net/d3/en/index&amp;app=com-d3
2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,0,46,0,com,0,18,sghelpingtasks.com,55,1,7,0.13,0.67,0,3,0,0.8363636363636363,0.0,0.16363636363636364,0,http://sghelpingtasks.com/wp-admin/gallery/ourtime.html
2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,14,232,0,8,0,1,29,0,com.uy,0,16,pescaycia.com.uy,38,1,6,0.16,0.62,0,6,0,0.7631578947368421,0.02631578947368421,0.21052631578947367,0,http://pescaycia.com.uy/hal/login1.php
2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,31,0,mobi,0,18,christmastoys.mobi,38,1,3,0.08,0.47,0,4,0,0.8157894736842105,0.0,0.18421052631578946,0,http://christmastoys.mobi/wp-wireless/
2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,0,30,0,cn,0,9,hyhpzx.cn,40,1,5,0.12,0.44,0,2,1,0.75,0.0,0.25,0,http://hyhpzx.cn/js/?us.battle.net/login
2545,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,19,96,0,14,0,7,52,1,com,0,22,www.iofferauctions.com,73,1,8,0.11,0.63,0,3,0,0.7123287671232876,0.0958904109589041,0.1917808219178082,0,http://www.iofferauctions.com/wp-admin/network/documents/0/b4ddd630a83...
2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,1,15,0,ly,0,6,bit.ly,21,1,2,0.1,0.46,0,2,0,0.7142857142857143,0.047619047619047616,0.23809523809523808,0,http://bit.ly/2iffhNV
2547,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,1,47,1,com,0,21,www.exmouthchapel.com,57,1,6,0.11,0.62,0,3,0,0.8245614035087719,0.017543859649122806,0.15789473684210525,0,http://www.exmouthchapel.com/templates/exmouth2/login.php
2548,0,0,2,0,4,1,3,1,1,0,1,1,0,0,0,0,0,1,Sign in - Google Accounts,306,229942,1,8,0,18,27,1,com,0,16,sites.google.com,53,1,13,0.25,1.0,0,3,0,0.5094339622641509,0.33962264150943394,0.1509433962264151,0,https://sites.google.com/site/help522501041010202220/
2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,0,40,0,com,0,16,queen-clinic.com,50,1,5,0.1,0.64,0,3,0,0.8,0.0,0.2,0,http://queen-clinic.com/wp-content/room/Googledoc/
2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,18,5,58,168,0,com,0,20,sureshshedgebima.com,256,1,30,0.12,0.55,6,3,1,0.65625,0.2265625,0.1171875,0,http://sureshshedgebima.com/newart/ac918f10eab25dacb0402665e4b637bd/new/index.php?authLev=0&amp;lang=en&amp;offerId=newmail-en-us-v2&amp;seamless=novl&amp;siteState=9b506af5c4d51ba1993e072db1ba1c299b506af5c4d51ba1993e072db1ba1c29&amp;sitedomain=sns.webmail
2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,29,0,com,0,15,georgievite.com,35,1,2,0.06,0.67,0,3,0,0.8285714285714286,0.0,0.17142857142857143,0,http://georgievite.com/Approval/PDF
2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,21,36,0,com,0,12,syshainc.com,65,1,7,0.11,0.76,0,3,0,0.5538461538461539,0.3230769230769231,0.12307692307692308,0,http://syshainc.com/OPC/661c44d6bfaad47031d7dcc256228159/pass.php
2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,32,0,23,176,0,org,0,11,inmyway.org,236,1,21,0.09,0.64,2,3,3,0.7457627118644068,0.09745762711864407,0.15677966101694915,0,http://inmyway.org/assets/auto/9951d69c1c958c84ca0f7a22a7a7d2a5/pdf.php?https://adobeid-na1.services.adobe.com/renga-idprovider/pages/login?callback=https://ims-na1.adobelogin.com/ims/adobeid/adobedotcom2/AdobeID/token?redirect_uri=http
2554,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,21,1,7,126,0,com,0,18,aaronmaxdesign.com,158,1,15,0.1,0.6,2,3,1,0.7974683544303798,0.04430379746835443,0.15822784810126583,0,http://aaronmaxdesign.com/wordpress/wp-content/netvigator/update/products/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=str84home%20at%20aol.com/
